FIRETYPE,SEASON,FIRE_NO,NAME,START_DATE,STRTDATIT,TREAT_TYPE,FIREKEY,DSE_ID,CFA_ID,AREA_HA,latitude,longitude
BUSHFIRE,2013,,STOKES ST,,20130101,FIRE,,,1401451,0.9872,-38.26636365,144.6556895
BUSHFIRE,2013,,TALLAROOK - LANDSCAPE RD,,20130101,FIRE,,,1402718,37.5312,-37.11657052,145.1381187
BUSHFIRE,2013,,WARBURTON - MOUNT LITTLE JOE,1/4/2013,20130104,FIRE,,,,0.3281,-37.7563814,145.6666245
BUSHFIRE,2013,,WHITEGATE RD,,20130101,FIRE,,,1393436,67.8826,-37.14366479,144.9313481
BUSHFIRE,2013,,Whitegate Rd #2,,20130101,FIRE,,,,0.5789,-37.1709605,144.9042092
BUSHFIRE,2013,,Willowmavin,,20130101,FIRE,,,,0.3856,-37.27472704,144.9230081
BUSHFIRE,2013,1,BEMM RIVER SYDENHAM INLET,9/8/2012,20120908,FIRE,W201345001,,,4.9841,-37.74945263,148.9732591
BUSHFIRE,2013,9,CANN RIVER REEDY CREEK,10/25/2012,20121025,FIRE,W201345009,,,42.0627,-37.5693452,149.1932827
BUSHFIRE,2015,1497609,LURG COMPLEX,12/15/2014,20141215,FIRE,W2015051497609,,1497609,6.6285,-36.60124438,146.1094254
BUSHFIRE,2013,10,Derrinallum - Hamilton Highway,3/27/2013,20130327,FIRE,W201312010,,,67.9803,-37.96807753,143.2652043
BUSHFIRE,2013,10,Derrinallum - Hamilton Highway,3/27/2013,20130327,FIRE,W201312010,,,52.1406,-37.95381728,143.2531253
BUSHFIRE,2013,10,Derrinallum - Hamilton Highway,3/27/2013,20130327,FIRE,W201312010,,,155.1919,-37.93979807,143.2524713
BUSHFIRE,2013,11,MALLACOOTA - MALLACOOTA ROAD,10/25/2012,20121025,FIRE,W201345011,,,31.196,-37.50225699,149.6734097
BUSHFIRE,2013,12,BURROWYE - MT PORRCUPINE,1/19/2013,20130119,FIRE,W20121612,,,0.1749,-35.96651478,147.4197527
BUSHFIRE,2013,12,ENSAY NORTH - MT HOPEFUL,1/4/2013,20130104,FIRE,0,,,70.9843,-37.29342275,147.8203514
BUSHFIRE,2013,10,THOMSON - TJ DIVIDE 2,2/17/2013,20130217,FIRE,W201343010,790957,,94.7335,-37.67620103,146.2474763
BUSHFIRE,2013,11,CORRYONG - BURROWA PINE MOUNTAIN,1/18/2013,20130118,FIRE,W201336011,787097,,0.3356,-36.03626518,147.7100175
BUSHFIRE,2013,11,DSE: LITTLE DESERT LILLIMUR TRACK,11/30/2012,20121130,FIRE,W21031711,,,0.0001,-36.5105876,141.1056229
BUSHFIRE,2013,11,DSE: LITTLE DESERT LILLIMUR TRACK,11/30/2012,20121130,FIRE,W21031711,,,242.4027,-36.50259849,141.104472
BUSHFIRE,2013,11,HARRIETVILLE - ALPINE NORTH,1/21/2013,20130121,FIRE,W201334011,787320,,22073.9825,-36.96887599,147.0555154
BUSHFIRE,2013,12,NEERIM EAST-SAWDUST HEAP TRACK,2/18/2013,20130218,FIRE,W201343012,791103,,1.7869,-38.01624695,146.0361254
BUSHFIRE,2013,14,BULLIOH - MT BRUTAL,1/21/2013,20130121,FIRE,W20121614,,,1.7098,-36.19102614,147.426409
BUSHFIRE,2013,51,Buangor - Jenny Clayton Trk,2/14/2013,20130214,FIRE,,,,0.9781,-37.32409606,143.2207505
BUSHFIRE,2013,51,TRAWOOL - GOULBURN VALLEY HIGHWAY,3/6/2013,20130306,FIRE,W201338051,795425,,16.3565,-37.14341005,145.2366377
BUSHFIRE,2013,14,CANN RIVER -THURRA JUNCTION,12/23/2012,20121223,FIRE,W201345014,,,15.7941,-37.56346057,149.2362339
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,826.2083,-37.04262896,147.2247342
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,8.0062,-36.99584909,147.1609909
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,0.5534,-36.99334852,147.1556982
BUSHFIRE,2013,1407560,PRINCES FWY,3/27/2013,20130327,FIRE,,,1407560,61.1605,-38.08323228,145.4158701
BUSHFIRE,2013,57,Sulky - Standard Rd,2/16/2013,20130216,FIRE,,,,0.36,-37.47020909,143.8903796
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,27.4888,-36.99052356,147.1534909
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,1.3679,-36.97499986,147.141591
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,14218.4257,-37.05893604,147.1313931
BUSHFIRE,2013,15,DSE: LITTLE DESERT - EAST WEST TRACK,11/20/2012,20121120,FIRE,W201313015,,,0.2415,-36.61774682,141.1556891
BUSHFIRE,2013,15,DSE: LITTLE DESERT - EAST WEST TRACK,11/20/2012,20121120,FIRE,W201313015,,,184.8451,-36.61247021,141.1718769
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.05,-35.78782287,141.2290801
BUSHFIRE,2013,14,HARRIETVILLE - ALPINE SOUTH,2/7/2013,20130207,FIRE,W201346014,789344,,59.6539,-36.9619734,147.1399853
BUSHFIRE,2013,14,MURRAY SUNSET - WONAUARRA TK NORTH,11/6/2012,20121106,FIRE,W201322014,779900,,7.0064,-34.18625628,141.004437
BUSHFIRE,2013,14,NOOJEE-TOORONGO RD,2/22/2013,20130222,FIRE,W201343014,792191,,0.1538,-37.80550292,146.0346175
BUSHFIRE,2013,14,WATERLOO - JONES RD,12/18/2012,20121218,FIRE,W201315014,783222,,3.5384,-37.40080204,143.4574557
BUSHFIRE,2013,14,WATERLOO - JONES RD,12/18/2012,20121218,FIRE,W201315014,783222,,0.5263,-37.39957818,143.4553114
BUSHFIRE,2013,14,WATERLOO - JONES RD,12/18/2012,20121218,FIRE,W201315014,783222,,2.0174,-37.39533868,143.4507587
BUSHFIRE,2013,14,WATERLOO - JONES RD,12/18/2012,20121218,FIRE,W201315014,783222,,0.5116,-37.38878707,143.45385
BUSHFIRE,2013,14,WATERLOO - JONES RD,12/18/2012,20121218,FIRE,W201315014,783222,,7.4874,-37.38237262,143.458416
BUSHFIRE,2013,59,Blackwood - Websters Trk,2/16/2013,20130216,FIRE,,,,0.629,-37.4887188,144.3230203
BUSHFIRE,2013,15,KENTBRUCK-PORTLAND NELSON RD.,1/4/2013,20130104,FIRE,W201314015,785050,,12005.0593,-38.08765047,141.3164966
BUSHFIRE,2013,15,MT BUFFALO GOLDIES SPUR TRACK,2/14/2013,20130214,FIRE,W201334015,789949,,0.7659,-36.79443778,146.7940646
BUSHFIRE,2013,16,DROPMORE - CAVAET-DROPMORE RD,1/10/2013,20130110,FIRE,W201338016,786086,,161.0559,-37.03842357,145.4452001
BUSHFIRE,2013,16,KEILOR EAST -  WESTERN RING ROAD,1/9/2013,20130109,FIRE,W201352016,,,4.5223,-37.74093146,144.8389581
BUSHFIRE,2013,17,BENNIES LAKE COBBLER RD,2/14/2013,20130214,FIRE,W201334017,790040,,0.2976,-36.97569405,146.5728761
BUSHFIRE,2013,17,BINDI - JUNCTION CREEK,2/18/2013,20130218,FIRE,0,,,0.5249,-37.1947155,147.8627053
BUSHFIRE,2013,2,TALLANGATTA - JARVIS CK ROAD,12/24/2012,20121224,FIRE,W201336002,,,4.8241,-36.18986389,147.2145125
BUSHFIRE,2013,25,POWELLTOWN -BIG CREEK RD,3/13/2013,20130313,FIRE,W20131853025,,,1.3917,-37.84157891,145.8080072
BUSHFIRE,2013,18,CORRYONG -  NANKERVIS,1/28/2013,20130128,FIRE,W201336018,788285,,45.2082,-36.2603247,147.8746306
BUSHFIRE,2013,18,KEALBA - STENSON RD,1/8/2013,20130108,FIRE,W201352018,,,0.9727,-37.73748252,144.8328532
BUSHFIRE,2013,18,Yandoit - McPhersons Lane,12/31/2012,20121231,FIRE,W2013 0918,,,54.3852,-37.18042832,144.0774673
BUSHFIRE,2013,19,CATHERINE STATION RAZOR TRACK,2/15/2013,20130215,FIRE,W201334019,790252,,1498.1646,-37.05240465,146.752582
BUSHFIRE,2013,19,ENSAY NORTH - UPPER LITTLE RIVER ROAD,2/18/2013,20130218,FIRE,0,,,0.5639,-37.26386361,147.8822836
BUSHFIRE,2013,19,KEILOR EAST -  WESTERN RING ROAD SOUTH,1/9/2013,20130109,FIRE,W201352019,,,14.3439,-37.74428042,144.8472996
BUSHFIRE,2013,26,STRATHDOWNIE - WEST STRATHDOWNIE RD,2/15/2013,20130215,FIRE,W201314026,790426,,4.6553,-37.77015713,141.0599459
BUSHFIRE,2013,27,Chepstowe - Pittong Rd,1/8/2013,20130108,FIRE,,,,3.5126,-37.57430853,143.5738778
BUSHFIRE,2013,21,KANGAROO GROUND WARRANDYTE ROAD,1/11/2013,20130111,FIRE,W201352021,786401,,8.7151,-37.70091047,145.2293787
BUSHFIRE,2013,22,BARINGHUP WEST-CAMERONS LANE,11/29/2012,20121129,FIRE,W201321022,781834,,131.4971,-36.99573625,143.9284943
BUSHFIRE,2013,23,BUTTERWORTHS LA MUDGEGONGA,2/15/2013,20130215,FIRE,W201334023,790355,,0.2885,-36.47193026,146.8985991
BUSHFIRE,2013,23,DERRIMUT - PARKWEST DRIVE,1/18/2013,20130118,FIRE,W201352023,787041,,7.1548,-37.80307048,144.8023971
BUSHFIRE,2013,23,OMEO MT COOK,3/12/2013,20130312,FIRE,0,,,3.3756,-37.05761438,147.6622169
BUSHFIRE,2013,25,Creswick - Bush Inn Rd,1/7/2013,20130107,FIRE,,,,4.8613,-37.46203644,143.929374
BUSHFIRE,2013,25,KANGAROO GROUND - NILLUMBIK FARM DR,1/21/2013,20130121,FIRE,W201352025,,,5.8068,-37.68028602,145.2527837
BUSHFIRE,2013,27,Chepstowe - Pittong Rd,1/8/2013,20130108,FIRE,,,,10.4885,-37.57197148,143.5555812
BUSHFIRE,2013,27,Chepstowe - Pittong Rd,1/8/2013,20130108,FIRE,,,,10.0994,-37.5667442,143.6013579
BUSHFIRE,2013,27,CHEPSTOWE - PITTONG RD,1/8/2013,20130108,FIRE,W201315027,785788,,1211.2602,-37.58624093,143.5330086
BUSHFIRE,2013,27,MICKLEHAM - LAKEVIEW DRIVE,1/23/2013,20130123,FIRE,W201352027,,,4.7498,-37.56236714,144.9092457
BUSHFIRE,2015,1497609,LURG COMPLEX,12/15/2014,20141215,FIRE,W2015051497609,,1497609,87.1711,-36.59290913,146.0934304
BUSHFIRE,2013,28,DARGO - MATHESON TRACK,2/15/2013,20130215,FIRE,W201344028,790398,,902.4066,-37.32368235,147.2798378
BUSHFIRE,2013,28,GEMBROOK- BURGESS ROAD,4/28/2013,20130428,FIRE,W201353028,799083,,3.9918,-37.95967944,145.6209686
BUSHFIRE,2013,28,WYNDHAM VALE - BALLAN ROAD,1/24/2013,20130124,FIRE,W201352028,787821,,138.0719,-37.82315267,144.5210356
BUSHFIRE,2013,29,CHILTERN HONEY SUCKLE CREEK RD,2/16/2013,20130216,FIRE,W201334029,790669,,0.0882,-36.22015431,146.6655331
BUSHFIRE,2013,29,MYAMYN-SLATERS RD,2/22/2013,20130222,FIRE,W201314029,792193,,21.3301,-38.0049817,141.6494822
BUSHFIRE,2013,2BBB0004,CLIFTON CREEK - BLACKS CAMP,4/28/2013,20130428,FIRE,,,,39.5591,-37.68416261,147.6651623
BUSHFIRE,2013,3,LOCH SPORT- SPOON BAY TRK,9/27/2012,20120927,FIRE,W201344003,775759,,544.1435,-38.10938276,147.4777346
BUSHFIRE,2013,3,TYERS-RINTOULS CREEK,1/1/2013,20130101,FIRE,W201343003,784444,,1.5671,-38.09289826,146.485299
BUSHFIRE,2013,30,BUCKLAND BUFFALO RANGE,2/16/2013,20130216,FIRE,W201334030,790791,,7.1338,-36.83934089,146.7985329
BUSHFIRE,2013,30,CLUB TERRACE HEREFORD ROAD,12/27/2012,20121227,FIRE,W201345030,,,4.6901,-37.5306908,149.0098093
BUSHFIRE,2013,6,CASTERTON-B LINE TRACK,11/20/2012,20121120,FIRE,W201314006,780927,,2.4891,-37.59155894,141.2544849
BUSHFIRE,2013,6,CASTERTON-B LINE TRACK,11/20/2012,20121120,FIRE,W201314006,780927,,4336.2421,-37.56685862,141.2254626
BUSHFIRE,2013,6,GELLIBRAND BLACKS BRIDGE RD,2/16/2013,20130216,FIRE,W201312006,790806,,0.2427,-38.48220312,143.4702264
BUSHFIRE,2013,30,MERRJIG-BUTTERCUP RD,1/23/2013,20130123,FIRE,W201337030,787677,,77.0127,-37.09611336,146.2304898
BUSHFIRE,2013,30,MERRJIG-BUTTERCUP RD,1/23/2013,20130123,FIRE,W201337030,787677,,78.9057,-37.08709932,146.2100137
BUSHFIRE,2013,30,MT CLEAR - COLEMAN CREEK,2/16/2013,20130216,FIRE,W201344030,790573,,50.5096,-37.30768013,146.550895
BUSHFIRE,2013,30,WONGA PARK - CLIFFORD DRIVE,1/29/2013,20130129,FIRE,W201352030,,,0.8349,-37.70768056,145.2721746
BUSHFIRE,2013,31,BLAMPIED - KANGAROO HILLS RD,1/11/2013,20130111,FIRE,W201315031,786349,,69.6229,-37.34722523,144.0034341
BUSHFIRE,2013,31,CANN RIVER - KATE`S CREEK,12/28/2012,20121228,FIRE,W201345031,783987,,0.574,-37.43764294,149.1821252
BUSHFIRE,2013,33,GOROKE - R MITCHELL ROAD,1/8/2013,20130108,FIRE,W201313033,785773,,2.356,-36.80545039,141.6110628
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.78911244,141.2761583
BUSHFIRE,2013,31,FALLS CREEK - HOLLANDS KNOB,2/18/2013,20130218,FIRE,W201334031,791578,,10.1882,-36.84138624,147.3868756
BUSHFIRE,2013,33,EAST CALEDONIA-HOWITT TRACK,2/22/2013,20130222,FIRE,W201344033,792131,,626.2641,-37.31919209,146.700616
BUSHFIRE,2013,60,Blackwood - Hayden Track,2/16/2013,20130216,FIRE,,,,0.0968,-37.47618099,144.3473345
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.78902202,141.2762687
BUSHFIRE,2013,31,LAKE MUNDI - ABERFOYLE SWAMP,3/2/2013,20130302,FIRE,W201314031,793333,,75.7342,-37.48697975,141.0282258
BUSHFIRE,2013,31,TEMPLESTOWE - WESTERFOLDS PARK,1/29/2013,20130129,FIRE,W201352031,,,0.5095,-37.74819943,145.1308963
BUSHFIRE,2013,32,FRANKSTON NTH - EXCELSIOR DVE  2,1/30/2013,20130130,FIRE,W201352032,,,1.5953,-38.12571526,145.1628471
BUSHFIRE,2013,32,Greendale - Vodka Track,1/11/2013,20130111,FIRE,,,,1.9092,-37.49868377,144.3483876
BUSHFIRE,2013,32,LICOLA - SOUTH ROAD (MT USEFUL),2/17/2013,20130217,FIRE,W201344032,791010,,5.5236,-37.68420407,146.511447
BUSHFIRE,2013,32,LICOLA - SOUTH ROAD (MT USEFUL),2/17/2013,20130217,FIRE,W201344032,791010,,0.2877,-37.67045834,146.5131143
BUSHFIRE,2013,62,BOLINDA - MCINTYRE LANE,1/22/2013,20130122,FIRE,W201321062,787536,1396068,125.9755,-37.43978217,144.7583043
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.78748493,141.2359841
BUSHFIRE,2013,32,VIOLET TOWN - HARRY`S CREEK RD,1/27/2013,20130127,FIRE,W201337032,788130,,1285.3163,-36.6928913,145.7554088
BUSHFIRE,2013,33,GOROKE - R MITCHELL ROAD,1/8/2013,20130108,FIRE,W201313033,785773,,14.1444,-36.82452999,141.601848
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,0.6824,-37.75205456,146.670784
BUSHFIRE,2013,33,GOROKE - R MITCHELL ROAD,1/8/2013,20130108,FIRE,W201313033,785773,,864.8528,-36.8263323,141.5763044
BUSHFIRE,2013,35,APSLEY - EDENHOPE PENOLA ROAD,1/17/2013,20130117,FIRE,W201313035,786933,,15.7706,-37.09058691,141.0923302
BUSHFIRE,2013,35,CRESWICK - BALD HILLS RD,1/21/2013,20130121,FIRE,W201315035,787325,,37.0473,-37.43302554,143.8549977
BUSHFIRE,2013,35,Red Cliffs - Forest Bend Tk,1/26/2013,20130126,FIRE,,,,3.9713,-34.36389476,142.3732062
BUSHFIRE,2013,35,Tallangatta Valley - Tallangatta Valley Creek Road,4/6/2013,20130406,FIRE,W20121635,,,0.7299,-36.26395651,147.3843987
BUSHFIRE,2013,36,APSLEY - EDENHOPE PENOLA ROAD,1/25/2013,20130125,FIRE,W201313036,787929,,24.1953,-37.08401488,141.1232961
BUSHFIRE,2013,93,GRAMPIANS - GOLTON TRACK EAST,3/21/2013,20130321,FIRE,W201313093,797068,,7.6991,-36.8917487,142.4454005
BUSHFIRE,2013,35,CASHMORE-OAKLEYS RD,3/12/2013,20130312,FIRE,W201314035,795869,1405155,119.1345,-38.32586741,141.5292625
BUSHFIRE,2013,35,CRESWICK - BALD HILLS RD,1/21/2013,20130121,FIRE,W201315035,787325,,0.048,-37.43467909,143.8543132
BUSHFIRE,2013,35,CRESWICK - BALD HILLS RD,1/21/2013,20130121,FIRE,W201315035,787325,,0.6459,-37.43461915,143.853022
BUSHFIRE,2013,37,GRETA SOUTH - MIDDLE CREEK RD,2/11/2013,20130211,FIRE,W201337037,789628,,29.181,-36.68406261,146.2426885
BUSHFIRE,2013,38,LAKE MUNDI-BORDER ROAD,3/21/2013,20130321,FIRE,W201314038,796901,,31.7646,-37.42492088,140.9766473
BUSHFIRE,2013,39,Calder Hwy - Hattah,2/13/2013,20130213,FIRE,,,,1.5588,-34.69882548,142.2588167
BUSHFIRE,2013,36,GRANYA - FIREBRACE FIRELINE,4/10/2013,20130410,FIRE,W201336036,798300,,9.278,-36.11077232,147.3395964
BUSHFIRE,2013,36,GREENVALE - PROVIDENCE RD,2/3/2013,20130203,FIRE,W201352036,,,1.0277,-37.64569071,144.8603581
BUSHFIRE,2013,36,ORBOST - MARTINS CREEK,1/21/2013,20130121,FIRE,W201345036,787329,,0.7866,-37.49119175,148.6077472
BUSHFIRE,2013,37,Corryong - Bunroy Ridge Track,4/16/2013,20130416,FIRE,W201336037,,,67.6565,-36.3040308,148.0139443
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.03,-35.78691427,141.235798
BUSHFIRE,2013,39,HOWQUA HILLS- TOBACCO FLAT,2/14/2013,20130214,FIRE,W201337039,789895,,49.4535,-37.21634741,146.2928998
BUSHFIRE,2013,4,EDENHOPE - J MCDONALD RD,10/29/2012,20121029,FIRE,W201313004,779479,,126.789,-37.01466094,141.4452732
BUSHFIRE,2013,4,Harrietville - Sambas Mine,12/9/2012,20121209,FIRE,W201334004,,,0.8358,-36.90708049,147.0560758
BUSHFIRE,2013,4,KOETONG-BURROWYE ROAD,1/5/2013,20130105,FIRE,W2012164,,,0.8713,-36.08142044,147.5234194
BUSHFIRE,2013,40,Murray Sunset - Rocket Lake,2/13/2013,20130213,FIRE,,,,2.7481,-34.62735256,141.8391428
BUSHFIRE,2013,42,ARTHURS CREEK - BRENNANS RD,2/9/2013,20130209,FIRE,W201352042,789497,,17.3727,-37.57291088,145.2030418
BUSHFIRE,2013,42,MT NO 3 -TOMAHAWK,2/16/2013,20130216,FIRE,W201337042,790577,,2004.6832,-37.02123453,146.4317846
BUSHFIRE,2013,42,YENDON - RYANS RD,2/7/2013,20130207,FIRE,W201315042,789322,,36.5156,-37.63388665,143.9854624
BUSHFIRE,2013,43,DSE: LITTLE DESERT - MCDONALDS HIGHWAY,3/18/2013,20130318,FIRE,W21031743,,,832.8646,-36.58675263,141.3801275
BUSHFIRE,2013,43,Kerrie - Collerys Lane,2/9/2013,20130209,FIRE,W2013 0943,,,12.2242,-37.35984579,144.6834576
BUSHFIRE,2013,43,Kerrie - Collerys Lane,2/9/2013,20130209,FIRE,W2013 0943,,,0.4737,-37.35752488,144.6781117
BUSHFIRE,2013,43,Kerrie - Collerys Lane,2/9/2013,20130209,FIRE,W2013 0943,,,56.6,-37.35417079,144.6701205
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,0.9429,-37.75134827,146.6732819
BUSHFIRE,2013,44,GRAMPIANS - CASSIDY GAP,2/14/2013,20130214,FIRE,W201313044,789945,,16.4752,-37.52899319,142.3728108
BUSHFIRE,2013,45,KAL KALLO-DONNYBROOK RD,2/18/2013,20130218,FIRE,W201352045,,,2042.7345,-37.59464646,144.9887534
BUSHFIRE,2013,46,POINT COOK - HOMESTEAD ROAD,2/18/2013,20130218,FIRE,W201352046,791533,,6.0252,-37.91833447,144.7654572
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.78658353,141.2358708
BUSHFIRE,2013,46,WARRENHEIP - MAHERS RD,2/14/2013,20130214,FIRE,W201315046,789899,,54.1515,-37.57393909,143.9609386
BUSHFIRE,2013,47,Barkstead - Cairns Rd,2/14/2013,20130214,FIRE,,,,0.0562,-37.48430336,144.2032156
BUSHFIRE,2013,47,GRAMPIANS - VICTORIA VALLEY COMPLEX,2/14/2013,20130214,FIRE,W201313047,789968,,2.5513,-37.3280476,142.2205417
BUSHFIRE,2013,47,GRAMPIANS - VICTORIA VALLEY COMPLEX,2/14/2013,20130214,FIRE,W201313047,789968,,36.0499,-37.20198149,142.2528155
BUSHFIRE,2013,48,MATLOCK - SAMBAR SPUR,2/25/2013,20130225,FIRE,W201337048,792593,,51.6283,-37.58465976,146.3731653
BUSHFIRE,2013,49,LITTLE DESERT - EAST WEST TRACK 2,3/18/2013,20130318,FIRE,W21031749,,,401.4902,-36.62089537,141.1983137
BUSHFIRE,2013,5,ROBINVALE - HOCKING RD,10/5/2012,20121005,FIRE,W201322005,,,6.1702,-34.67347294,142.7124805
BUSHFIRE,2013,5,ROYSTON - BROWNS ROAD,11/13/2012,20121113,FIRE,W201338005,,,10.1485,-37.3909523,145.8961799
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.78657982,141.237752
BUSHFIRE,2013,5,CASTERTON-MARTINS TRACK,11/20/2012,20121120,FIRE,W201314005,780925,,210.6422,-37.61958395,141.2504847
BUSHFIRE,2013,5,CORRYONG - PINE MOUNTAIN,1/5/2013,20130105,FIRE,W201336005,785370,,0.541,-36.00697944,147.8636084
BUSHFIRE,2013,5,GRAMPIANS - PINES RD,11/5/2012,20121105,FIRE,W201313005,779776,,0.6673,-37.07874424,142.5033259
BUSHFIRE,2013,50,TALLAROOK RANGES,2/25/2013,20130225,FIRE,W201338050,792586,,12.3305,-37.16240729,145.1109574
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.02,-35.78812512,141.2933069
BUSHFIRE,2013,52,Buangor - Mile Post Lane,2/14/2013,20130214,FIRE,,,,168.8173,-37.36017862,143.228049
BUSHFIRE,2013,52,Buangor - Mile Post Lane,2/14/2013,20130214,FIRE,,,,10.5924,-37.34944042,143.2318436
BUSHFIRE,2013,52,DELLICKNORA - CAMERONS TRACK,1/26/2013,20130126,FIRE,W201345052,788032,,44.6991,-37.07175125,148.6982029
BUSHFIRE,2013,54,FRANKSTON SOUTH - BURRAMINE CRT,5/9/2013,20130509,FIRE,W201352054,,,0.0988,-38.17413389,145.1306818
BUSHFIRE,2013,54,MOOROOPNA - HATTON`S BEND,4/8/2013,20130408,FIRE,W201337054,798104,,5.2562,-36.3934747,145.3733435
BUSHFIRE,2013,54,Wyperfeld - Chinamans Well Trk,4/7/2013,20130407,FIRE,W20131754,,,54.1887,-35.74736766,141.5830474
BUSHFIRE,2013,56,ORBOST MOTTLE RANGE,2/22/2013,20130222,FIRE,W201345056,,,7.9047,-37.62126478,148.2142014
BUSHFIRE,2013,56,WARRANDYTE - ALEXANDER ROAD,5/15/2013,20130515,FIRE,W201352056,,,0.284,-37.73085684,145.1863209
BUSHFIRE,2013,57,Sulky - Standard Rd,2/16/2013,20130216,FIRE,,,,0.0945,-37.47068331,143.8875564
BUSHFIRE,2015,1497609,LURG COMPLEX,12/15/2014,20141215,FIRE,W2015051497609,,1497609,198.0694,-36.57939456,146.0878584
BUSHFIRE,2013,62,Bullengarook - Walshs Trk,2/16/2013,20130216,FIRE,,,,0.4315,-37.50798976,144.5243219
BUSHFIRE,2013,64,BENLOCH - M AND M TRK,2/16/2013,20130216,FIRE,W201315064,790787,,0.0436,-37.2330031,144.669401
BUSHFIRE,2013,65,THREE CHAIN ROAD,5/12/2013,20130512,FIRE,W201337065,799706,,54.2218,-37.18902778,146.2110246
BUSHFIRE,2013,67,MITCHELLSTOWN - WATTLEVALE RD,1/27/2013,20130127,FIRE,W201321067,,,8.3408,-36.81051278,145.0813858
BUSHFIRE,2013,68,GRAMPIANS - LYNCHS TRACK,2/16/2013,20130216,FIRE,W201313068,790742,,2.107,-37.44846043,142.4654016
BUSHFIRE,2013,69,KADNOOK-JOHNSONS EXT. RD,2/14/2013,20130214,FIRE,W201313069,790087,,26.8593,-37.07855518,141.3992146
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,1.414,-37.97712531,146.6404888
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,1.7471,-37.75107056,146.6570992
BUSHFIRE,2014,,Temporary,,20140101,FIRE,,,,101.8202,-37.0045375,143.2517186
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,3.8641,-37.78050506,146.7101857
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,0.4284,-37.77832625,146.6608704
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,0.0746,-37.75524531,146.6822011
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,2.0087,-37.75515797,146.6802927
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,2.2645,-37.75367109,146.6719316
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,2.4964,-37.75418418,146.6760703
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,4.919,-37.75057366,146.6761789
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,4.4424,-37.75003945,146.6809924
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,0.6636,-37.74536738,146.6771553
BUSHFIRE,2013,7,ABERFELDY - DONNELLYS,1/17/2013,20130117,FIRE,W201343007,786794,,1.8119,-37.72586304,146.6886437
